,0,1,2,3,4,5,6,7,8
0,0,7,5,4,6,3,2,1,8
1,0,7,5,4,6,3,2,1,8
2,0,7,5,4,6,3,2,1,8
3,0,7,5,4,6,3,2,1,8
4,0,7,5,4,6,3,2,1,8
5,0,7,5,4,6,3,2,1,8
6,0,7,5,4,6,3,2,1,8
7,0,7,5,4,6,3,2,1,8
8,0,7,5,4,6,3,2,1,8
9,0,7,5,4,6,3,2,1,8
10,0,7,5,4,6,3,2,1,8
11,0,7,5,4,6,3,2,1,8
12,0,7,5,4,6,3,2,1,8
13,0,7,5,4,6,3,2,1,8
14,0,7,5,4,6,3,2,1,8
15,0,7,5,4,6,3,2,1,8
16,0,7,5,4,6,3,2,1,8
17,0,7,5,4,6,3,2,1,8
18,0,7,5,4,6,3,2,1,8
19,0,7,5,4,6,3,2,1,8
20,0,7,5,4,6,3,2,1,8
21,0,7,5,4,6,3,2,1,8
22,0,7,5,4,6,3,2,1,8
23,0,7,5,4,6,3,2,1,8
24,0,7,5,4,6,3,2,1,8
25,0,7,5,4,6,3,2,1,8
26,0,7,5,4,6,3,2,1,8
27,0,7,5,4,6,3,2,1,8
28,0,7,5,4,6,3,2,1,8
29,0,7,5,4,6,3,2,1,8
30,0,7,5,4,6,3,2,1,8
31,0,7,5,4,6,3,2,1,8
32,0,7,5,4,6,3,2,1,8
33,0,7,5,4,6,3,2,1,8
34,0,7,5,4,6,3,2,1,8
35,0,7,5,4,6,3,2,1,8
36,0,7,5,4,6,3,2,1,8
37,0,7,5,4,6,3,2,1,8
38,0,7,5,4,6,3,2,1,8
39,0,7,5,4,6,3,2,1,8
40,0,7,5,4,6,3,2,1,8
41,0,7,5,4,6,3,2,1,8
42,0,7,5,4,6,3,2,1,8
43,0,7,5,4,6,3,2,1,8
44,0,7,5,4,6,3,2,1,8
45,0,7,5,4,6,3,2,1,8
46,0,7,5,4,6,3,2,1,8
47,0,7,5,4,6,3,2,1,8
48,0,7,5,4,6,3,2,1,8
49,0,7,5,4,6,3,2,1,8
50,0,7,5,4,6,3,2,1,8
51,0,7,5,4,6,3,2,1,8
52,0,7,5,4,6,3,2,1,8
53,0,7,5,4,6,3,2,1,8
54,0,7,5,4,6,3,2,1,8
55,0,7,5,4,6,3,2,1,8
56,0,7,5,4,6,3,2,1,8
57,0,7,5,4,6,3,2,1,8
58,0,7,5,4,6,3,2,1,8
59,0,7,5,4,6,3,2,1,8
60,0,7,5,4,6,3,2,1,8
61,0,7,5,4,6,3,2,1,8
62,0,7,5,4,6,3,2,1,8
63,0,7,5,4,6,3,2,1,8
64,0,7,5,4,6,3,2,1,8
65,0,7,5,4,6,3,2,1,8
66,0,7,5,4,6,3,2,1,8
67,0,7,5,4,6,3,2,1,8
68,0,7,5,4,6,3,2,1,8
69,0,7,5,4,6,3,2,1,8
70,0,7,5,4,6,3,2,1,8
71,0,7,5,4,6,3,2,1,8
72,0,7,5,4,6,3,2,1,8
73,0,7,5,4,6,3,2,1,8
74,0,7,5,4,6,3,2,1,8
75,0,7,5,4,6,3,2,1,8
76,0,7,5,4,6,3,2,1,8
77,0,7,5,4,6,3,2,1,8
78,0,7,5,4,6,3,2,1,8
79,0,7,5,4,6,3,2,1,8
80,0,7,5,4,6,3,2,1,8
81,0,7,5,4,6,3,2,1,8
82,0,7,5,4,6,3,2,1,8
83,0,7,5,4,6,3,2,1,8
84,0,7,5,4,6,3,2,1,8
85,0,7,5,4,6,3,2,1,8
86,0,7,5,4,6,3,2,1,8
87,0,7,5,4,6,3,2,1,8
88,0,7,5,4,6,3,2,1,8
89,0,7,5,4,6,3,2,1,8
90,0,7,5,4,6,3,2,1,8
91,0,7,5,4,6,3,2,1,8
92,0,7,5,4,6,3,2,1,8
93,0,7,5,4,6,3,2,1,8
94,0,7,5,4,6,3,2,1,8
95,0,7,5,4,6,3,2,1,8
96,0,7,5,4,6,3,2,1,8
97,0,7,5,4,6,3,2,1,8
98,0,7,5,4,6,3,2,1,8
99,0,7,5,4,6,3,2,1,8
